,time,temp,humi,pres
536,2026-01-27 01:53:52,38.5,51,1016.489
537,2026-01-27 01:58:52,38.6,50,1016.514
538,2026-01-27 02:03:52,38.6,50,1016.532
539,2026-01-27 02:08:52,38.5,51,1016.44
540,2026-01-27 02:13:52,38.7,50,1016.396
541,2026-01-27 02:18:52,38.5,51,1016.464
542,2026-01-27 02:23:52,38.5,51,1016.455
543,2026-01-27 02:28:52,38.5,51,1016.356
544,2026-01-27 02:33:52,38.6,51,1016.314
545,2026-01-27 02:38:52,38.5,51,1016.27
546,2026-01-27 02:43:52,38.5,51,1016.258
547,2026-01-27 02:48:52,38.5,51,1016.224
548,2026-01-27 02:53:52,38.5,51,1016.307
549,2026-01-27 02:58:52,38.5,51,1016.299
550,2026-01-27 03:03:52,38.5,51,1016.375
551,2026-01-27 03:08:52,38.5,51,1016.299
552,2026-01-27 03:13:52,38.5,51,1016.278
553,2026-01-27 03:18:52,38.5,50,1016.32
554,2026-01-27 03:23:52,38.5,50,1016.342
555,2026-01-27 03:28:52,38.5,50,1016.247
556,2026-01-27 03:33:52,38.5,50,1016.302
557,2026-01-27 10:05:33,27.8,72,1019.287
558,2026-01-27 10:10:33,28.4,72,1019.244
559,2026-01-27 10:15:33,37.9,51,1019.298
560,2026-01-27 10:20:33,38.3,50,1019.232
561,2026-01-27 10:25:33,38.5,49,1019.141
562,2026-01-27 10:30:33,38.5,49,1019.158
563,2026-01-27 10:35:33,38.5,49,1019.09
564,2026-01-27 10:40:33,38.6,49,1019.001
565,2026-01-27 10:45:33,38.6,49,1019.004
566,2026-01-27 10:50:33,38.6,49,1018.959
567,2026-01-27 10:55:33,38.6,49,1018.958
568,2026-01-27 11:00:33,38.7,49,1018.919
569,2026-01-27 11:05:33,38.7,49,1018.894
570,2026-01-27 11:10:33,38.7,49,1018.931
571,2026-01-27 11:15:33,38.7,49,1018.968
572,2026-01-27 11:20:33,38.6,49,1019.039
573,2026-01-27 11:25:33,38.7,49,1018.992
574,2026-01-27 11:30:33,38.7,49,1018.956
575,2026-01-27 11:35:33,38.6,49,1018.887
576,2026-01-27 11:40:33,38.6,48,1018.839
577,2026-01-27 11:45:33,38.6,48,1018.745
578,2026-01-27 11:50:33,38.6,48,1018.77
579,2026-01-27 11:55:33,38.7,48,1018.684
580,2026-01-27 12:00:33,38.6,47,1018.567
581,2026-01-27 12:05:33,38.7,47,1018.371
582,2026-01-27 12:10:33,38.8,47,1018.285
583,2026-01-27 12:15:33,38.8,47,1018.309
584,2026-01-27 12:20:33,38.7,46,1018.245
585,2026-01-27 12:25:33,38.8,46,1018.204
586,2026-01-27 12:30:33,38.7,46,1018.2
587,2026-01-27 12:35:33,38.8,46,1018.134
588,2026-01-27 12:40:33,38.9,46,1018.004
589,2026-01-27 12:45:33,38.9,46,1017.956
590,2026-01-27 12:50:33,38.9,46,1017.889
591,2026-01-27 12:55:33,38.9,46,1017.706
592,2026-01-27 13:00:33,38.9,46,1017.663
593,2026-01-27 13:05:33,38.9,46,1017.488
594,2026-01-27 13:10:33,38.9,46,1017.473
595,2026-01-27 13:15:33,38.9,46,1017.37
596,2026-01-27 13:20:33,38.9,46,1017.332
597,2026-01-27 13:25:33,38.9,46,1017.24
598,2026-01-27 13:30:33,39.0,46,1017.15
599,2026-01-27 13:40:33,39.1,46,1017.122
600,2026-01-27 13:45:33,39.0,46,1017.056
601,2026-01-27 13:50:33,39.0,46,1016.956
602,2026-01-27 13:55:33,39.1,46,1016.962
603,2026-01-27 14:00:33,39.0,46,1016.834
604,2026-01-27 14:05:33,39.1,46,1016.804
605,2026-01-27 14:10:33,39.1,46,1016.684
606,2026-01-27 14:15:33,39.0,47,1016.618
607,2026-01-27 14:20:33,39.1,47,1016.593
608,2026-01-27 14:25:33,39.1,46,1016.416
609,2026-01-27 14:30:33,39.1,46,1016.295
610,2026-01-27 14:35:33,39.1,46,1016.262
611,2026-01-27 14:40:33,39.1,46,1016.263
612,2026-01-27 14:45:33,39.0,46,1016.104
613,2026-01-27 14:50:33,38.9,46,1016.079
614,2026-01-27 14:55:33,39.0,46,1015.978
615,2026-01-27 15:00:33,38.9,46,1015.896
616,2026-01-27 15:05:33,39.0,46,1015.846
617,2026-01-27 15:10:33,39.1,46,1015.749
618,2026-01-27 15:15:33,39.1,46,1015.7
619,2026-01-27 15:20:33,39.1,46,1015.651
620,2026-01-27 15:25:33,39.2,46,1015.619
621,2026-01-27 15:30:33,39.2,46,1015.53
622,2026-01-27 15:35:33,39.1,47,1015.546
623,2026-01-27 15:40:33,39.1,46,1015.495
624,2026-01-27 15:45:33,39.1,46,1015.39
625,2026-01-27 15:50:33,39.2,47,1015.411
626,2026-01-27 15:55:33,39.1,47,1015.31
627,2026-01-27 16:00:33,39.2,46,1015.331
628,2026-01-27 16:05:33,39.2,46,1015.214
629,2026-01-27 16:10:33,39.2,46,1015.289
630,2026-01-27 16:15:33,39.1,46,1015.224
631,2026-01-27 16:20:33,39.2,46,1015.295
632,2026-01-27 16:25:33,39.1,46,1015.255
633,2026-01-27 16:30:33,39.2,46,1015.307
634,2026-01-27 16:35:33,39.2,46,1015.158
635,2026-01-27 16:40:33,39.2,46,1015.185
636,2026-01-27 16:45:33,39.3,46,1015.2
637,2026-01-27 16:50:33,39.3,46,1015.102
638,2026-01-27 16:55:33,39.2,46,1015.144
639,2026-01-27 17:00:33,39.3,46,1015.226
640,2026-01-27 17:05:33,39.3,46,1015.187
641,2026-01-27 17:10:33,39.3,47,1015.097
642,2026-01-27 17:15:33,39.2,47,1015.189
643,2026-01-27 17:20:33,39.3,47,1015.129
644,2026-01-27 17:25:33,39.1,47,1015.161
645,2026-01-27 17:30:33,39.2,47,1015.307
646,2026-01-27 17:35:33,39.1,47,1015.307
647,2026-01-27 17:40:33,39.2,47,1015.322
648,2026-01-27 17:45:33,39.2,47,1015.384
649,2026-01-27 17:50:33,39.2,46,1015.497
650,2026-01-27 17:55:33,39.2,46,1015.584
651,2026-01-27 18:00:33,39.2,46,1015.593
652,2026-01-27 18:05:33,39.3,45,1015.592
653,2026-01-27 18:10:33,39.1,46,1015.751
654,2026-01-27 18:15:33,39.0,46,1015.828
655,2026-01-27 18:20:33,39.1,47,1015.932
656,2026-01-27 18:25:33,39.2,47,1015.949
657,2026-01-27 18:30:33,39.2,47,1015.977
658,2026-01-27 18:35:33,39.1,47,1015.957
659,2026-01-27 18:40:33,39.2,47,1016.019
660,2026-01-27 18:45:33,39.2,47,1016.076
661,2026-01-27 18:50:33,39.2,47,1016.103
662,2026-01-27 18:55:33,39.2,47,1016.095
663,2026-01-27 19:00:33,39.2,47,1016.164
664,2026-01-27 19:05:33,39.1,48,1016.222
665,2026-01-27 19:10:33,39.2,48,1016.227
666,2026-01-27 19:15:33,39.1,48,1016.267
667,2026-01-27 19:20:33,39.1,48,1016.302
668,2026-01-27 19:25:33,39.1,48,1016.381
669,2026-01-27 19:30:33,39.2,48,1016.413
670,2026-01-27 19:35:33,39.0,48,1016.557
671,2026-01-27 19:40:33,39.0,48,1016.624
672,2026-01-27 19:45:33,39.0,48,1016.656
673,2026-01-27 19:50:33,39.0,48,1016.754
674,2026-01-27 19:55:33,39.0,48,1016.81
675,2026-01-27 20:00:33,39.0,49,1016.806
676,2026-01-27 20:05:33,39.0,49,1016.873
677,2026-01-27 20:10:33,38.9,49,1016.907
678,2026-01-27 20:15:33,39.0,49,1016.892
679,2026-01-27 20:20:33,39.0,49,1016.934
680,2026-01-27 20:25:33,39.0,49,1017.037
681,2026-01-27 20:30:33,38.9,49,1017.019
682,2026-01-27 20:35:33,39.0,49,1017.054
683,2026-01-27 20:40:33,38.9,49,1017.082
684,2026-01-27 20:45:33,38.7,49,1017.174
685,2026-01-27 20:50:33,38.9,49,1017.195
686,2026-01-27 20:55:33,38.7,49,1017.184
687,2026-01-27 21:00:33,38.3,50,1017.199
688,2026-01-27 21:05:33,38.5,50,1017.154
689,2026-01-27 21:10:33,38.7,49,1017.277
690,2026-01-27 21:15:33,38.7,49,1017.294
691,2026-01-27 21:20:33,38.8,49,1017.415
692,2026-01-27 21:25:33,38.7,49,1017.423
693,2026-01-27 21:30:33,38.6,49,1017.467
694,2026-01-27 21:35:33,38.5,49,1017.525
695,2026-01-27 21:40:33,38.4,50,1017.508
696,2026-01-27 21:45:33,38.5,50,1017.607
697,2026-01-27 21:50:33,38.5,50,1017.743
698,2026-01-27 21:55:33,38.3,50,1017.693
699,2026-01-27 22:00:33,38.3,50,1017.721
700,2026-01-27 22:05:33,38.3,50,1017.723
701,2026-01-27 22:10:33,38.2,50,1017.743
702,2026-01-27 22:15:33,38.2,50,1017.79
703,2026-01-27 22:20:33,38.3,50,1017.648
704,2026-01-27 22:25:33,38.3,50,1017.664
705,2026-01-27 22:30:33,38.3,50,1017.727
706,2026-01-27 22:35:33,38.5,50,1017.734
707,2026-01-27 22:40:33,38.5,50,1017.789
708,2026-01-27 22:45:33,38.5,50,1017.797
709,2026-01-27 22:50:33,38.6,50,1017.867
710,2026-01-27 22:55:33,38.6,50,1017.937
711,2026-01-27 23:00:33,38.5,50,1017.988
712,2026-01-27 23:05:33,38.6,50,1018.029
713,2026-01-27 23:10:33,38.6,50,1018.026
714,2026-01-28 01:05:18,38.9,49,1017.37
715,2026-01-28 01:09:29,39.4,48,1017.391
716,2026-01-28 01:14:29,38.6,49,1017.267
717,2026-01-28 01:19:29,38.3,51,1017.181
718,2026-01-28 01:24:29,38.1,51,1017.025
719,2026-01-28 01:29:29,38.1,51,1017.034
720,2026-01-28 01:34:29,38.1,51,1017.006
721,2026-01-28 01:39:29,38.1,51,1017.044
722,2026-01-28 01:44:29,38.1,51,1017.009
723,2026-01-28 01:49:29,38.1,51,1016.924
724,2026-01-28 01:54:29,38.1,51,1016.824
725,2026-01-28 01:59:29,38.1,51,1016.795
726,2026-01-28 02:04:29,38.1,51,1016.725
727,2026-01-28 02:09:29,38.0,51,1016.621
728,2026-01-28 02:14:29,38.0,51,1016.629
729,2026-01-28 02:19:29,38.0,51,1016.569
730,2026-01-28 02:24:29,38.1,51,1016.4
731,2026-01-28 02:29:29,38.0,51,1016.379
732,2026-01-28 02:34:29,38.0,51,1016.35
733,2026-01-28 02:39:29,38.0,51,1016.277
734,2026-01-28 02:44:29,38.0,51,1016.273
735,2026-01-28 02:49:29,38.1,51,1016.23
736,2026-01-28 02:54:29,38.0,51,1016.218
737,2026-01-28 02:59:29,38.0,51,1016.34
738,2026-01-28 03:04:29,37.9,51,1016.278
739,2026-01-28 03:09:29,38.0,51,1016.204
740,2026-01-28 03:14:29,38.0,51,1016.187
741,2026-01-28 03:19:29,37.9,52,1016.167
742,2026-01-28 03:24:29,37.9,52,1016.052
743,2026-01-28 03:34:29,37.9,52,1016.0
744,2026-01-28 03:39:29,37.9,52,1016.01
745,2026-01-28 03:44:29,37.9,52,1016.009
746,2026-01-28 03:49:29,37.9,52,1015.998
747,2026-01-28 03:54:29,37.8,52,1016.0
748,2026-01-28 03:59:29,37.9,52,1015.989
749,2026-01-28 04:04:29,37.9,52,1015.965
750,2026-01-28 04:09:29,37.9,52,1015.894
751,2026-01-28 04:14:29,37.9,52,1015.859
752,2026-01-28 04:19:29,37.8,52,1015.755
753,2026-01-28 04:24:29,37.9,52,1015.743
754,2026-01-28 04:29:29,37.8,52,1015.736
755,2026-01-28 04:34:29,37.8,52,1015.748
756,2026-01-28 04:39:29,37.8,52,1015.814
757,2026-01-28 04:44:29,37.7,52,1015.83
758,2026-01-28 04:49:29,37.7,52,1015.736
759,2026-01-28 04:54:29,37.7,52,1015.688
760,2026-01-28 04:59:29,37.8,52,1015.617
761,2026-01-28 05:04:29,37.8,52,1015.611
762,2026-01-28 05:09:29,37.8,52,1015.577
763,2026-01-28 05:14:29,37.8,52,1015.559
764,2026-01-28 05:19:29,37.7,52,1015.58
765,2026-01-28 05:24:29,37.7,52,1015.748
766,2026-01-28 05:34:29,37.7,52,1015.976
767,2026-01-28 05:39:29,37.7,52,1015.993
768,2026-01-28 05:44:29,37.7,52,1016.045
769,2026-01-28 05:49:29,37.7,52,1016.03
770,2026-01-28 05:54:29,37.8,52,1015.976
771,2026-01-28 05:59:29,37.7,52,1016.03
772,2026-01-28 06:04:29,37.7,52,1016.034
773,2026-01-28 06:09:29,37.7,52,1016.001
774,2026-01-28 06:14:29,37.7,52,1016.095
775,2026-01-28 06:19:29,37.7,52,1016.141
776,2026-01-28 06:24:29,37.7,52,1016.228
777,2026-01-28 06:29:29,37.7,52,1016.302
778,2026-01-28 06:34:29,37.8,52,1016.338
779,2026-01-28 06:39:29,37.7,52,1016.425
780,2026-01-28 06:49:29,37.7,52,1016.508
781,2026-01-28 06:54:29,37.7,52,1016.617
782,2026-01-28 06:59:29,37.5,52,1016.614
783,2026-01-28 07:04:29,37.6,52,1016.58
784,2026-01-28 07:09:29,37.5,52,1016.602
785,2026-01-28 07:14:29,37.5,52,1016.67
786,2026-01-28 07:19:29,37.5,52,1016.75
787,2026-01-28 07:24:29,37.5,52,1016.828
788,2026-01-28 07:29:29,37.5,52,1016.898
789,2026-01-28 07:34:29,37.5,52,1016.886
790,2026-01-28 07:39:29,37.5,52,1016.957
791,2026-01-28 07:44:29,37.5,52,1017.028
792,2026-01-28 07:49:29,37.3,52,1017.063
793,2026-01-28 07:54:29,37.4,52,1017.082
794,2026-01-28 07:59:29,37.5,52,1017.152
795,2026-01-28 08:04:29,37.5,52,1017.199
796,2026-01-28 08:09:29,37.4,52,1017.319
797,2026-01-28 08:14:29,37.5,52,1017.42
798,2026-01-28 08:24:29,37.5,52,1017.608
799,2026-01-28 08:29:29,37.4,52,1017.673
800,2026-01-28 08:34:29,37.5,52,1017.74
801,2026-01-28 08:39:29,37.4,52,1017.89
802,2026-01-28 08:44:29,37.8,52,1018.055
803,2026-01-28 08:49:29,38.0,51,1018.15
804,2026-01-28 08:54:29,37.7,52,1018.287
805,2026-01-28 08:59:29,38.0,52,1018.207
806,2026-01-28 09:04:29,38.0,52,1018.272
807,2026-01-28 09:09:29,38.1,51,1018.342
808,2026-01-28 09:14:29,38.1,51,1018.408
809,2026-01-28 09:19:29,38.1,51,1018.436
810,2026-01-28 09:24:29,38.1,51,1018.439
811,2026-01-28 09:29:29,38.1,51,1018.5
812,2026-01-28 09:34:29,38.1,51,1018.507
813,2026-01-28 09:39:29,38.1,51,1018.438
814,2026-01-28 09:44:29,38.1,51,1018.379
815,2026-01-28 09:49:29,38.1,51,1018.362
816,2026-01-28 09:54:29,38.1,51,1018.333
817,2026-01-28 09:59:29,38.1,51,1018.392
818,2026-01-28 10:04:29,38.3,51,1018.517
819,2026-01-28 10:09:29,38.3,51,1018.42
820,2026-01-28 10:14:29,38.3,51,1018.393
821,2026-01-28 10:19:29,38.2,51,1018.419
822,2026-01-28 10:24:29,38.3,51,1018.466
823,2026-01-28 10:29:29,38.3,50,1018.429
824,2026-01-28 10:34:29,38.4,50,1018.47
825,2026-01-28 10:39:29,38.4,50,1018.502
826,2026-01-28 10:44:29,38.4,50,1018.451
827,2026-01-28 10:49:29,38.4,50,1018.462
828,2026-01-28 10:54:29,38.4,50,1018.408
829,2026-01-28 10:59:29,38.5,50,1018.309
830,2026-01-28 11:04:29,38.5,50,1018.294
831,2026-01-28 11:09:29,38.5,50,1018.245
832,2026-01-28 11:14:29,38.5,50,1018.187
833,2026-01-28 11:19:29,38.5,50,1018.136
834,2026-01-28 11:24:29,38.5,50,1018.154
835,2026-01-28 11:29:29,38.5,50,1018.08
836,2026-01-28 11:34:29,38.5,50,1018.104
837,2026-01-28 11:39:29,38.6,50,1018.124
838,2026-01-28 11:44:29,38.6,50,1018.075
839,2026-01-28 11:49:29,38.5,49,1018.094
840,2026-01-28 11:54:29,38.6,49,1018.049
841,2026-01-28 11:59:29,38.5,49,1018.048
842,2026-01-28 12:04:29,38.5,49,1018.015
843,2026-01-28 12:09:29,38.6,49,1018.051
844,2026-01-28 12:14:29,38.6,50,1018.126
845,2026-01-28 12:19:29,38.6,49,1018.074
846,2026-01-28 12:24:29,38.7,49,1018.021
847,2026-01-28 12:29:29,38.7,49,1017.978
848,2026-01-28 12:34:29,38.7,49,1017.906
849,2026-01-28 12:39:29,38.7,49,1017.763
850,2026-01-28 12:44:29,38.7,49,1017.776
851,2026-01-28 12:49:29,38.7,49,1017.755
852,2026-01-28 12:54:29,38.7,49,1017.727
853,2026-01-28 12:59:29,38.7,49,1017.671
854,2026-01-28 13:04:29,38.7,49,1017.691
855,2026-01-28 13:09:29,38.8,49,1017.704
856,2026-01-28 13:14:29,38.9,49,1017.547
857,2026-01-28 13:19:29,38.9,49,1017.364
858,2026-01-28 13:24:29,38.9,49,1017.3
859,2026-01-28 13:29:29,38.9,49,1017.247
860,2026-01-28 13:34:29,38.9,49,1017.133
861,2026-01-28 13:39:29,38.9,49,1017.118
862,2026-01-28 13:44:29,38.9,49,1017.026
863,2026-01-28 13:49:29,38.9,49,1016.963
864,2026-01-28 13:54:29,38.9,49,1016.749
865,2026-01-28 13:59:29,38.9,49,1016.729
866,2026-01-28 14:04:29,38.9,49,1016.741
867,2026-01-28 14:09:29,38.9,49,1016.685
868,2026-01-28 14:14:29,39.0,49,1016.494
869,2026-01-28 14:19:29,39.0,49,1016.49
870,2026-01-28 14:24:29,38.9,49,1016.406
871,2026-01-28 14:29:29,39.0,49,1016.324
872,2026-01-28 14:34:29,39.1,49,1016.166
873,2026-01-28 14:39:29,39.1,49,1016.067
874,2026-01-28 14:44:29,39.0,48,1015.853
875,2026-01-28 14:49:29,39.0,48,1015.869
876,2026-01-28 14:54:29,39.1,48,1015.697
877,2026-01-28 14:59:29,38.9,49,1015.645
878,2026-01-28 15:04:29,39.1,49,1015.595
879,2026-01-28 15:09:29,39.0,48,1015.443
880,2026-01-28 15:14:29,39.2,48,1015.405
881,2026-01-28 15:19:29,39.1,48,1015.354
882,2026-01-28 15:24:29,39.1,48,1015.288
883,2026-01-28 15:29:29,39.1,48,1015.156
884,2026-01-28 15:34:29,38.5,49,1015.102
885,2026-01-28 15:39:29,38.5,50,1015.171
886,2026-01-28 15:44:29,38.3,50,1015.101
887,2026-01-28 15:49:29,38.4,50,1015.003
888,2026-01-28 15:54:29,38.3,50,1014.944
889,2026-01-28 15:59:29,38.5,50,1014.976
890,2026-01-28 16:04:29,38.3,50,1014.817
891,2026-01-28 16:09:29,38.5,50,1014.856
892,2026-01-28 16:14:29,38.5,50,1014.781
893,2026-01-28 16:19:29,38.5,50,1014.814
894,2026-01-28 16:24:29,38.5,50,1014.827
895,2026-01-28 16:29:29,38.5,50,1014.876
896,2026-01-28 16:34:29,38.5,49,1014.834
897,2026-01-28 16:39:29,38.6,49,1014.792
898,2026-01-28 16:44:29,38.6,49,1014.881
899,2026-01-28 16:49:29,38.6,49,1014.826
900,2026-01-28 16:54:29,38.6,49,1014.792
901,2026-01-28 16:59:29,38.5,49,1014.918
902,2026-01-28 17:04:29,38.6,49,1014.915
903,2026-01-28 17:09:29,38.5,49,1014.896
904,2026-01-28 17:19:29,38.6,49,1014.91
905,2026-01-28 17:24:29,38.7,49,1014.811
906,2026-01-28 17:29:29,38.6,49,1014.891
907,2026-01-28 17:34:29,38.6,49,1014.934
908,2026-01-28 17:39:29,38.6,50,1014.987
909,2026-01-28 17:44:29,38.7,50,1014.978
910,2026-01-28 17:49:29,38.6,50,1015.147
911,2026-01-28 17:54:29,38.9,49,1015.2
912,2026-01-28 17:59:29,39.3,49,1015.345
913,2026-01-28 18:04:29,39.2,49,1015.367
914,2026-01-28 18:09:29,39.3,49,1015.416
915,2026-01-28 18:14:29,39.2,49,1015.4
916,2026-01-28 18:19:29,39.2,49,1015.392
917,2026-01-28 18:24:29,39.2,49,1015.451
918,2026-01-28 18:29:29,39.1,49,1015.555
919,2026-01-28 18:34:29,39.1,49,1015.692
920,2026-01-28 18:39:29,38.5,50,1015.794
921,2026-01-28 18:44:29,38.3,51,1015.838
922,2026-01-28 18:49:29,38.4,51,1015.948
923,2026-01-28 18:54:29,38.3,51,1016.07
924,2026-01-28 18:59:29,38.5,51,1016.027
925,2026-01-28 19:04:29,38.5,51,1016.076
926,2026-01-28 19:09:29,38.5,51,1016.218
927,2026-01-28 19:19:29,38.5,51,1016.364
928,2026-01-28 19:24:29,38.5,51,1016.418
929,2026-01-28 19:29:29,38.6,51,1016.438
930,2026-01-28 19:34:29,38.6,51,1016.495
931,2026-01-28 19:39:29,38.7,51,1016.508
932,2026-01-28 19:44:29,38.9,50,1016.543
933,2026-01-28 19:49:29,38.7,50,1016.601
934,2026-01-28 19:54:29,38.8,50,1016.685
935,2026-01-28 19:59:29,38.7,50,1016.74
936,2026-01-28 20:04:29,38.7,50,1016.742
937,2026-01-28 20:09:29,38.6,50,1016.823
938,2026-01-28 20:14:29,38.7,50,1017.001
939,2026-01-28 20:19:29,38.8,50,1017.046
940,2026-01-28 20:24:29,38.6,50,1017.099
941,2026-01-28 20:29:29,38.6,50,1017.172
942,2026-01-28 20:34:29,38.7,50,1017.28
943,2026-01-28 20:39:29,38.6,50,1017.387
944,2026-01-28 20:44:29,38.5,50,1017.477
945,2026-01-28 20:49:29,38.5,50,1017.53
946,2026-01-28 20:54:29,38.6,50,1017.463
947,2026-01-28 20:59:29,38.7,50,1017.484
948,2026-01-28 21:04:29,38.6,50,1017.443
949,2026-01-28 21:09:29,38.7,50,1017.374
950,2026-01-28 21:14:29,38.6,50,1017.39
951,2026-01-28 21:19:29,38.5,50,1017.441
952,2026-01-28 21:24:29,38.5,51,1017.446
953,2026-01-28 21:29:29,38.6,50,1017.597
954,2026-01-28 21:34:29,38.6,50,1017.603
955,2026-01-28 21:39:29,38.6,50,1017.72
956,2026-01-28 21:44:29,38.5,51,1017.692
957,2026-01-28 21:49:29,38.5,51,1017.798
958,2026-01-28 21:54:29,38.5,51,1017.835
959,2026-01-28 21:59:29,38.5,50,1017.896
960,2026-01-28 22:04:29,38.5,51,1017.864
961,2026-01-28 22:09:29,38.5,50,1017.932
962,2026-01-28 22:14:29,38.5,51,1017.978
963,2026-01-28 22:19:29,38.6,50,1018.112
964,2026-01-28 22:24:29,38.5,51,1018.13
965,2026-01-28 22:29:29,38.5,51,1018.162
966,2026-01-28 22:34:29,38.5,51,1018.272
967,2026-01-28 22:39:29,38.5,51,1018.316
968,2026-01-28 22:44:29,38.5,51,1018.284
969,2026-01-28 22:49:29,38.4,51,1018.263
970,2026-01-28 22:54:29,38.3,51,1018.352
971,2026-01-28 22:59:29,38.3,51,1018.364
972,2026-01-28 23:04:29,38.4,51,1018.431
973,2026-01-28 23:09:29,38.5,51,1018.421
974,2026-01-28 23:14:29,38.3,52,1018.38
975,2026-01-28 23:19:29,38.3,52,1018.376
976,2026-01-28 23:24:29,38.3,51,1018.416
977,2026-01-28 23:29:29,38.5,51,1018.346
978,2026-01-28 23:34:29,38.5,51,1018.351
979,2026-01-28 23:39:29,38.7,51,1018.321
980,2026-01-28 23:44:29,38.6,51,1018.24
981,2026-01-29 01:13:22,37.1,53,1017.755
982,2026-01-29 01:15:22,36.7,54,1017.698
983,2026-01-29 01:20:22,37.5,53,1017.603
984,2026-01-29 01:25:22,37.9,52,1017.532
985,2026-01-29 01:30:22,37.9,52,1017.484
986,2026-01-29 01:35:22,38.0,52,1017.358
987,2026-01-29 01:40:22,37.9,52,1017.25
988,2026-01-29 01:45:22,37.9,52,1017.126
989,2026-01-29 01:50:22,38.0,52,1017.031
990,2026-01-29 01:55:22,37.9,52,1016.961
991,2026-01-29 02:00:22,38.0,52,1017.05
992,2026-01-29 02:05:22,38.0,52,1017.056
993,2026-01-29 02:10:22,37.9,52,1016.972
994,2026-01-29 02:15:22,37.9,52,1016.882
995,2026-01-29 02:20:22,37.9,52,1016.822
996,2026-01-29 02:25:22,37.9,52,1016.864
997,2026-01-29 02:30:22,38.0,52,1016.759
998,2026-01-29 02:35:22,37.9,52,1016.574
999,2026-01-29 02:40:22,37.8,52,1016.474
1000,2026-01-29 02:45:22,37.9,52,1016.458
1001,2026-01-29 02:50:22,37.8,52,1016.415
1002,2026-01-29 02:55:22,37.9,52,1016.287
1003,2026-01-29 03:00:22,37.8,52,1016.305
1004,2026-01-29 03:05:22,37.8,52,1016.387
1005,2026-01-29 03:10:22,37.9,52,1016.214
1006,2026-01-29 03:15:22,37.8,52,1016.109
1007,2026-01-29 03:20:22,37.7,52,1015.991
1008,2026-01-29 03:25:22,37.9,52,1015.856
1009,2026-01-29 03:30:22,37.8,52,1015.692
1010,2026-01-29 03:35:22,37.8,52,1015.581
1011,2026-01-29 03:40:22,37.8,52,1015.555
1012,2026-01-29 03:45:22,37.7,53,1015.618
1013,2026-01-29 03:50:22,37.8,52,1015.547
1014,2026-01-29 03:55:22,37.8,52,1015.642
1015,2026-01-29 04:00:22,37.8,52,1015.635
1016,2026-01-29 04:05:22,37.7,52,1015.518
1017,2026-01-29 04:10:22,37.7,53,1015.462
1018,2026-01-29 04:15:22,37.7,53,1015.397
1019,2026-01-29 04:20:22,37.7,52,1015.275
1020,2026-01-29 04:25:22,37.7,53,1015.285
1021,2026-01-29 04:30:22,37.7,53,1015.357
1022,2026-01-29 04:35:22,37.7,52,1015.456
1023,2026-01-29 04:40:22,37.7,52,1015.441
1024,2026-01-29 04:45:22,37.7,52,1015.478
1025,2026-01-29 04:50:22,37.6,53,1015.527
1026,2026-01-29 04:55:22,37.7,52,1015.484
1027,2026-01-29 05:00:22,37.6,53,1015.452
1028,2026-01-29 05:05:22,37.6,53,1015.474
1029,2026-01-29 05:10:22,37.6,53,1015.55
1030,2026-01-29 05:15:22,37.7,52,1015.596
1031,2026-01-29 05:20:22,37.6,52,1015.555
1032,2026-01-29 05:25:22,37.6,53,1015.629
1033,2026-01-29 05:30:22,37.7,52,1015.66
1034,2026-01-29 05:35:22,37.5,53,1015.639
1035,2026-01-29 05:40:22,37.5,53,1015.572
1036,2026-01-29 05:45:22,37.5,53,1015.509
1037,2026-01-29 05:50:22,37.5,53,1015.542
1038,2026-01-29 05:55:22,37.6,53,1015.571
1039,2026-01-29 06:00:22,37.6,53,1015.628
1040,2026-01-29 06:05:22,37.5,53,1015.699
1041,2026-01-29 06:10:22,37.5,53,1015.711
1042,2026-01-29 06:15:22,37.6,53,1015.641
1043,2026-01-29 06:20:22,37.5,53,1015.608
1044,2026-01-29 06:25:22,37.6,53,1015.673
1045,2026-01-29 06:30:22,37.5,53,1015.691
1046,2026-01-29 06:35:22,37.5,53,1015.783
1047,2026-01-29 06:40:22,37.5,53,1015.812
1048,2026-01-29 06:45:22,37.5,53,1015.833
1049,2026-01-29 06:50:22,37.5,53,1015.945
1050,2026-01-29 06:55:22,37.5,53,1015.92
1051,2026-01-29 07:00:22,37.5,53,1015.861
1052,2026-01-29 07:05:22,37.5,53,1015.873
1053,2026-01-29 07:10:22,37.5,53,1015.972
1054,2026-01-29 07:15:22,37.5,53,1016.034
1055,2026-01-29 07:20:22,37.5,53,1016.021
1056,2026-01-29 07:25:22,37.5,53,1016.052
1057,2026-01-29 07:30:22,37.5,53,1016.192
1058,2026-01-29 07:35:22,37.5,53,1016.147
1059,2026-01-29 07:40:22,37.5,53,1016.208
1060,2026-01-29 07:45:22,37.5,53,1016.328
1061,2026-01-29 07:50:22,37.5,53,1016.488
1062,2026-01-29 07:55:22,37.5,53,1016.545
1063,2026-01-29 08:00:22,37.5,53,1016.608
1064,2026-01-29 08:05:22,37.5,53,1016.715
1065,2026-01-29 08:10:22,37.5,53,1016.811
1066,2026-01-29 12:15:57,38.1,51,1018.008
1067,2026-01-29 12:20:57,37.7,51,1017.959
1068,2026-01-29 12:25:57,37.8,51,1018.018
1069,2026-01-29 12:30:57,37.8,51,1017.835
1070,2026-01-29 12:35:57,38.0,51,1017.78
